site,Species,value,p_a
59-DS27,Chauliodus macouni,0,0
59-DS27,Chitonotus pugetensis,0,0
59-DS27,Citharichthys sordidus,434,1
59-DS27,Citharichthys stigmaeus,549,1
59-DS27,Clinocottus embryum,0,0
59-DS27,Clinocottus globiceps,0,0
59-DS27,Clupea pallasii,32364,1
59-DS27,Coryphaenoides filifer,570,1
59-DS27,Cottus asper,2553,1
59-DS27,Cottus cognatus,146,1
59-DS27,Cottus sp.,167,1
59-DS27,Cymatogaster aggregata,6560,1
59-DS27,Embiotoca lateralis,0,0
59-DS27,Engraulis mordax,211,1
59-DS27,Enophrys bison,697,1
59-DS27,Gadus chalcogrammus,0,0
59-DS27,Gadus macrocephalus,0,0
59-DS27,Gasterosteus aculeatus,869,1
59-DS27,Gibbonsia montereyensis,0,0
59-DS27,Glyptocephalus zachirus,0,0
59-DS27,Gobiesox maeandricus,0,0
59-DS27,Hemilepidotus hemilepidotus,0,0
59-DS27,Hemilepidotus spinosus,204,1
59-DS27,Hexagrammos decagrammus,1391,1
59-DS27,Hexagrammos sp.,152,1
59-DS27,Hippoglossus stenolepis,0,0
59-DS27,Hydrolagus colliei,0,0
59-DS27,Icelinus borealis,0,0
59-DS27,Icosteus aenigmaticus,258,1
59-DS27,Jordania zonope,0,0
59-DS27,Lepidogobius lepidus,0,0
59-DS27,Lepidopsetta bilineata,0,0
59-DS27,Leptocottus armatus,665,1
59-DS27,Liparis florae,0,0
59-DS27,Liparis mucosus,0,0
59-DS27,Liparis pulchellus,0,0
59-DS27,Lipolagus ochotensis,0,0
59-DS27,Lumpenus sagitta,532,1
59-DS27,Lumpenus sp.,0,0
59-DS27,Merluccius productus,0,0
59-DS27,Microstomus pacificus,0,0
59-DS27,Myoxocephalus jaok,0,0
59-DS27,Nannobrachium regale,0,0
59-DS27,Nannobrachium ritteri,0,0
59-DS27,Nautichthys oculofasciatus,0,0
59-DS27,Odontopyxis trispinosa,0,0
59-DS27,Oligocottus maculosus,0,0
59-DS27,Oligocottus snyderi,0,0
59-DS27,Oncorhynchus clarkii lewisi,0,0
59-DS27,Oncorhynchus gorbuscha,0,0
59-DS27,Oncorhynchus keta,0,0
59-DS27,Oncorhynchus kisutch,976,1
59-DS27,Oncorhynchus mykiss,0,0
59-DS27,Oncorhynchus nerka,0,0
59-DS27,Oncorhynchus tshawytscha,1121,1
59-DS27,Ophiodon elongatus,191,1
59-DS27,Parophrys vetulus,235,1
59-DS27,Phanerodon vacca,0,0
59-DS27,Pholis gunnellus,0,0
59-DS27,Pholis laeta,304,1
59-DS27,Pholis ornata,0,0
59-DS27,Phytichthys chirus,0,0
59-DS27,Platichthys stellatus,0,0
59-DS27,Pleuronichthys coenosus,0,0
59-DS27,Poromitra cristiceps,0,0
59-DS27,Prosopium williamsoni,0,0
59-DS27,Rhinogobiops nicholsii,0,0
59-DS27,Rimicola muscarum,0,0
59-DS27,Salmo salar,0,0
59-DS27,Salvelinus malma,0,0
59-DS27,Sardinops sp.,0,0
59-DS27,Scorpaenichthys marmoratus,0,0
59-DS27,Sebastes sp.,2484,1
59-DS27,Stenobrachius leucopsarus,106,1
59-DS27,Stenobrachius nannochir,68,1
59-DS27,Synchirus gilli,0,0
59-DS27,Syngnathus leptorhynchus,0,0
59-DS27,Thaleichthys pacificus,0,0
59-DS27,Trichodon trichodon,0,0
59-DS27,Xiphister atropurpureus,114,1
59-DS27,no identification,0,0
67-DS27,Agonomalus mozinoi,0,0
67-DS27,Albatrossia pectoralis,0,0
67-DS27,Ammodytes personatus,14098,1
67-DS27,Ammodytes sp.,0,0
67-DS27,Anarrhichthys ocellatus,0,0
67-DS27,Anoplarchus purpurescens,0,0
67-DS27,Anoplopoma fimbria,0,0
67-DS27,Apodichthys flavidus,0,0
67-DS27,Artedius fenestralis,0,0
67-DS27,Artedius harringtoni,0,0
67-DS27,Artedius lateralis,0,0
67-DS27,Ascelichthys rhodorus,1877,1
67-DS27,Aulorhynchus flavidus,0,0
67-DS27,Bathylagus pacificus,0,0
67-DS27,Blepsias cirrhosus,0,0
67-DS27,Brachyistius frenatus,0,0
67-DS27,Chauliodus macouni,0,0
67-DS27,Chitonotus pugetensis,0,0
67-DS27,Citharichthys sordidus,725,1
67-DS27,Citharichthys stigmaeus,0,0
67-DS27,Clinocottus embryum,0,0
67-DS27,Clinocottus globiceps,0,0
67-DS27,Clupea pallasii,69054,1
67-DS27,Coryphaenoides filifer,0,0
67-DS27,Cottus asper,0,0
67-DS27,Cottus cognatus,0,0
67-DS27,Cottus sp.,0,0
67-DS27,Cymatogaster aggregata,195,1
67-DS27,Embiotoca lateralis,0,0
67-DS27,Engraulis mordax,0,0
67-DS27,Enophrys bison,0,0
67-DS27,Gadus chalcogrammus,0,0
67-DS27,Gadus macrocephalus,0,0
67-DS27,Gasterosteus aculeatus,0,0
67-DS27,Gibbonsia montereyensis,0,0
67-DS27,Glyptocephalus zachirus,0,0
67-DS27,Gobiesox maeandricus,0,0
67-DS27,Hemilepidotus hemilepidotus,0,0
67-DS27,Hemilepidotus spinosus,0,0
67-DS27,Hexagrammos decagrammus,0,0
67-DS27,Hexagrammos sp.,0,0
67-DS27,Hippoglossus stenolepis,0,0
67-DS27,Hydrolagus colliei,0,0
67-DS27,Icelinus borealis,0,0
67-DS27,Icosteus aenigmaticus,0,0
67-DS27,Jordania zonope,0,0
67-DS27,Lepidogobius lepidus,0,0
67-DS27,Lepidopsetta bilineata,0,0
67-DS27,Leptocottus armatus,3624,1
67-DS27,Liparis florae,0,0
67-DS27,Liparis mucosus,0,0
67-DS27,Liparis pulchellus,0,0
67-DS27,Lipolagus ochotensis,0,0
67-DS27,Lumpenus sagitta,0,0
67-DS27,Lumpenus sp.,0,0
67-DS27,Merluccius productus,0,0
67-DS27,Microstomus pacificus,0,0
67-DS27,Myoxocephalus jaok,0,0
67-DS27,Nannobrachium regale,0,0
67-DS27,Nannobrachium ritteri,0,0
67-DS27,Nautichthys oculofasciatus,0,0
67-DS27,Odontopyxis trispinosa,0,0
67-DS27,Oligocottus maculosus,0,0
67-DS27,Oligocottus snyderi,0,0
67-DS27,Oncorhynchus clarkii lewisi,0,0
67-DS27,Oncorhynchus gorbuscha,0,0
67-DS27,Oncorhynchus keta,0,0
67-DS27,Oncorhynchus kisutch,0,0
67-DS27,Oncorhynchus mykiss,0,0
67-DS27,Oncorhynchus nerka,0,0
67-DS27,Oncorhynchus tshawytscha,8289,1
67-DS27,Ophiodon elongatus,0,0
67-DS27,Parophrys vetulus,0,0
67-DS27,Phanerodon vacca,0,0
67-DS27,Pholis gunnellus,0,0
67-DS27,Pholis laeta,1984,1
67-DS27,Pholis ornata,0,0
67-DS27,Phytichthys chirus,0,0
67-DS27,Platichthys stellatus,0,0
67-DS27,Pleuronichthys coenosus,0,0
67-DS27,Poromitra cristiceps,0,0
67-DS27,Prosopium williamsoni,0,0
67-DS27,Rhinogobiops nicholsii,0,0
67-DS27,Rimicola muscarum,0,0
67-DS27,Salmo salar,0,0
67-DS27,Salvelinus malma,0,0
67-DS27,Sardinops sp.,0,0
67-DS27,Scorpaenichthys marmoratus,0,0
67-DS27,Sebastes sp.,0,0
67-DS27,Stenobrachius leucopsarus,0,0
67-DS27,Stenobrachius nannochir,0,0
67-DS27,Synchirus gilli,0,0
67-DS27,Syngnathus leptorhynchus,0,0
67-DS27,Thaleichthys pacificus,0,0
67-DS27,Trichodon trichodon,0,0
67-DS27,Xiphister atropurpureus,0,0
67-DS27,no identification,0,0
7-SE01,Agonomalus mozinoi,0,0
7-SE01,Albatrossia pectoralis,308,1
7-SE01,Ammodytes personatus,5469,1
7-SE01,Ammodytes sp.,0,0
7-SE01,Anarrhichthys ocellatus,0,0
7-SE01,Anoplarchus purpurescens,706,1
7-SE01,Anoplopoma fimbria,0,0
7-SE01,Apodichthys flavidus,441,1
7-SE01,Artedius fenestralis,0,0
7-SE01,Artedius harringtoni,564,1
7-SE01,Artedius lateralis,87,1
7-SE01,Ascelichthys rhodorus,0,0
7-SE01,Aulorhynchus flavidus,0,0
7-SE01,Bathylagus pacificus,0,0
7-SE01,Blepsias cirrhosus,0,0
7-SE01,Brachyistius frenatus,0,0
7-SE01,Chauliodus macouni,0,0
7-SE01,Chitonotus pugetensis,0,0
7-SE01,Citharichthys sordidus,0,0
7-SE01,Citharichthys stigmaeus,0,0
7-SE01,Clinocottus embryum,0,0
7-SE01,Clinocottus globiceps,0,0
7-SE01,Clupea pallasii,21235,1
7-SE01,Coryphaenoides filifer,0,0
7-SE01,Cottus asper,1326,1
7-SE01,Cottus cognatus,52,1
7-SE01,Cottus sp.,0,0
7-SE01,Cymatogaster aggregata,6055,1
7-SE01,Embiotoca lateralis,0,0
7-SE01,Engraulis mordax,0,0
7-SE01,Enophrys bison,392,1
7-SE01,Gadus chalcogrammus,0,0
7-SE01,Gadus macrocephalus,0,0
7-SE01,Gasterosteus aculeatus,762,1
7-SE01,Gibbonsia montereyensis,0,0
7-SE01,Glyptocephalus zachirus,0,0
7-SE01,Gobiesox maeandricus,0,0
7-SE01,Hemilepidotus hemilepidotus,0,0
7-SE01,Hemilepidotus spinosus,133,1
7-SE01,Hexagrammos decagrammus,1542,1
7-SE01,Hexagrammos sp.,1168,1
7-SE01,Hippoglossus stenolepis,0,0
7-SE01,Hydrolagus colliei,0,0
7-SE01,Icelinus borealis,0,0
7-SE01,Icosteus aenigmaticus,0,0
7-SE01,Jordania zonope,0,0
7-SE01,Lepidogobius lepidus,0,0
7-SE01,Lepidopsetta bilineata,151,1
7-SE01,Leptocottus armatus,695,1
7-SE01,Liparis florae,0,0
7-SE01,Liparis mucosus,0,0
7-SE01,Liparis pulchellus,0,0
7-SE01,Lipolagus ochotensis,0,0
7-SE01,Lumpenus sagitta,0,0
7-SE01,Lumpenus sp.,0,0
7-SE01,Merluccius productus,0,0
7-SE01,Microstomus pacificus,0,0
7-SE01,Myoxocephalus jaok,0,0
7-SE01,Nannobrachium regale,0,0
7-SE01,Nannobrachium ritteri,0,0
7-SE01,Nautichthys oculofasciatus,0,0
7-SE01,Odontopyxis trispinosa,0,0
7-SE01,Oligocottus maculosus,133,1
7-SE01,Oligocottus snyderi,0,0
7-SE01,Oncorhynchus clarkii lewisi,0,0
7-SE01,Oncorhynchus gorbuscha,0,0
7-SE01,Oncorhynchus keta,0,0
7-SE01,Oncorhynchus kisutch,866,1
7-SE01,Oncorhynchus mykiss,0,0
7-SE01,Oncorhynchus nerka,0,0
7-SE01,Oncorhynchus tshawytscha,1352,1
7-SE01,Ophiodon elongatus,321,1
7-SE01,Parophrys vetulus,111,1
7-SE01,Phanerodon vacca,0,0
7-SE01,Pholis gunnellus,0,0
7-SE01,Pholis laeta,691,1
7-SE01,Pholis ornata,0,0
7-SE01,Phytichthys chirus,0,0
7-SE01,Platichthys stellatus,0,0
7-SE01,Pleuronichthys coenosus,0,0
7-SE01,Poromitra cristiceps,0,0
7-SE01,Prosopium williamsoni,0,0
7-SE01,Rhinogobiops nicholsii,0,0
7-SE01,Rimicola muscarum,0,0
7-SE01,Salmo salar,0,0
7-SE01,Salvelinus malma,0,0
7-SE01,Sardinops sp.,0,0
7-SE01,Scorpaenichthys marmoratus,0,0
7-SE01,Sebastes sp.,1272,1
7-SE01,Stenobrachius leucopsarus,58,1
7-SE01,Stenobrachius nannochir,170,1
7-SE01,Synchirus gilli,0,0
7-SE01,Syngnathus leptorhynchus,0,0
7-SE01,Thaleichthys pacificus,0,0
7-SE01,Trichodon trichodon,0,0
7-SE01,Xiphister atropurpureus,389,1
7-SE01,no identification,157,1
73-DS27,Agonomalus mozinoi,0,0
73-DS27,Albatrossia pectoralis,0,0
73-DS27,Ammodytes personatus,5293,1
73-DS27,Ammodytes sp.,0,0
73-DS27,Anarrhichthys ocellatus,0,0
73-DS27,Anoplarchus purpurescens,0,0
73-DS27,Anoplopoma fimbria,0,0
73-DS27,Apodichthys flavidus,0,0
73-DS27,Artedius fenestralis,0,0
73-DS27,Artedius harringtoni,8322,1
73-DS27,Artedius lateralis,0,0
73-DS27,Ascelichthys rhodorus,0,0
73-DS27,Aulorhynchus flavidus,0,0
73-DS27,Bathylagus pacificus,0,0
73-DS27,Blepsias cirrhosus,0,0
73-DS27,Brachyistius frenatus,0,0
73-DS27,Chauliodus macouni,0,0
73-DS27,Chitonotus pugetensis,0,0
73-DS27,Citharichthys sordidus,0,0
73-DS27,Citharichthys stigmaeus,0,0
73-DS27,Clinocottus embryum,0,0
73-DS27,Clinocottus globiceps,0,0
73-DS27,Clupea pallasii,25515,1
73-DS27,Coryphaenoides filifer,0,0
73-DS27,Cottus asper,0,0
73-DS27,Cottus cognatus,0,0
73-DS27,Cottus sp.,0,0
73-DS27,Cymatogaster aggregata,13965,1
73-DS27,Embiotoca lateralis,0,0
73-DS27,Engraulis mordax,0,0
73-DS27,Enophrys bison,0,0
73-DS27,Gadus chalcogrammus,0,0
73-DS27,Gadus macrocephalus,0,0
73-DS27,Gasterosteus aculeatus,0,0
73-DS27,Gibbonsia montereyensis,0,0
73-DS27,Glyptocephalus zachirus,0,0
73-DS27,Gobiesox maeandricus,0,0
73-DS27,Hemilepidotus hemilepidotus,0,0
73-DS27,Hemilepidotus spinosus,2092,1
73-DS27,Hexagrammos decagrammus,2638,1
73-DS27,Hexagrammos sp.,0,0
73-DS27,Hippoglossus stenolepis,0,0
73-DS27,Hydrolagus colliei,0,0
73-DS27,Icelinus borealis,0,0
73-DS27,Icosteus aenigmaticus,0,0
73-DS27,Jordania zonope,0,0
73-DS27,Lepidogobius lepidus,0,0
73-DS27,Lepidopsetta bilineata,0,0
73-DS27,Leptocottus armatus,0,0
73-DS27,Liparis florae,0,0
73-DS27,Liparis mucosus,0,0
73-DS27,Liparis pulchellus,0,0
73-DS27,Lipolagus ochotensis,0,0
73-DS27,Lumpenus sagitta,0,0
73-DS27,Lumpenus sp.,0,0
73-DS27,Merluccius productus,0,0
73-DS27,Microstomus pacificus,0,0
73-DS27,Myoxocephalus jaok,0,0
73-DS27,Nannobrachium regale,0,0
73-DS27,Nannobrachium ritteri,0,0
73-DS27,Nautichthys oculofasciatus,0,0
73-DS27,Odontopyxis trispinosa,0,0
73-DS27,Oligocottus maculosus,0,0
73-DS27,Oligocottus snyderi,0,0
73-DS27,Oncorhynchus clarkii lewisi,0,0
73-DS27,Oncorhynchus gorbuscha,0,0
73-DS27,Oncorhynchus keta,0,0
73-DS27,Oncorhynchus kisutch,0,0
73-DS27,Oncorhynchus mykiss,0,0
73-DS27,Oncorhynchus nerka,0,0
73-DS27,Oncorhynchus tshawytscha,0,0
73-DS27,Ophiodon elongatus,0,0
73-DS27,Parophrys vetulus,0,0
73-DS27,Phanerodon vacca,0,0
73-DS27,Pholis gunnellus,0,0
73-DS27,Pholis laeta,0,0
73-DS27,Pholis ornata,0,0
73-DS27,Phytichthys chirus,0,0
73-DS27,Platichthys stellatus,0,0
73-DS27,Pleuronichthys coenosus,0,0
73-DS27,Poromitra cristiceps,0,0
73-DS27,Prosopium williamsoni,0,0
73-DS27,Rhinogobiops nicholsii,0,0
73-DS27,Rimicola muscarum,0,0
73-DS27,Salmo salar,0,0
73-DS27,Salvelinus malma,0,0
73-DS27,Sardinops sp.,0,0
73-DS27,Scorpaenichthys marmoratus,2391,1
73-DS27,Sebastes sp.,6418,1
73-DS27,Stenobrachius leucopsarus,0,0
73-DS27,Stenobrachius nannochir,0,0
73-DS27,Synchirus gilli,0,0
73-DS27,Syngnathus leptorhynchus,0,0
73-DS27,Thaleichthys pacificus,0,0
73-DS27,Trichodon trichodon,0,0
73-DS27,Xiphister atropurpureus,0,0
73-DS27,no identification,0,0
78-TW01,Agonomalus mozinoi,0,0
78-TW01,Albatrossia pectoralis,2299,1
78-TW01,Ammodytes personatus,8318,1
78-TW01,Ammodytes sp.,0,0
78-TW01,Anarrhichthys ocellatus,0,0
78-TW01,Anoplarchus purpurescens,0,0
78-TW01,Anoplopoma fimbria,0,0
78-TW01,Apodichthys flavidus,4734,1
78-TW01,Artedius fenestralis,0,0
78-TW01,Artedius harringtoni,0,0
78-TW01,Artedius lateralis,0,0
78-TW01,Ascelichthys rhodorus,0,0
78-TW01,Aulorhynchus flavidus,0,0
78-TW01,Bathylagus pacificus,0,0
78-TW01,Blepsias cirrhosus,0,0
78-TW01,Brachyistius frenatus,0,0
78-TW01,Chauliodus macouni,0,0
78-TW01,Chitonotus pugetensis,0,0
78-TW01,Citharichthys sordidus,0,0
78-TW01,Citharichthys stigmaeus,0,0
78-TW01,Clinocottus embryum,0,0
78-TW01,Clinocottus globiceps,0,0
78-TW01,Clupea pallasii,34330,1
78-TW01,Coryphaenoides filifer,0,0
78-TW01,Cottus asper,5203,1
78-TW01,Cottus cognatus,5808,1
78-TW01,Cottus sp.,0,0
78-TW01,Cymatogaster aggregata,15315,1
78-TW01,Embiotoca lateralis,2327,1
78-TW01,Engraulis mordax,0,0
78-TW01,Enophrys bison,0,0
78-TW01,Gadus chalcogrammus,2576,1
78-TW01,Gadus macrocephalus,0,0
78-TW01,Gasterosteus aculeatus,0,0
78-TW01,Gibbonsia montereyensis,0,0
78-TW01,Glyptocephalus zachirus,0,0
78-TW01,Gobiesox maeandricus,0,0
78-TW01,Hemilepidotus hemilepidotus,0,0
78-TW01,Hemilepidotus spinosus,0,0
78-TW01,Hexagrammos decagrammus,0,0
78-TW01,Hexagrammos sp.,7686,1
78-TW01,Hippoglossus stenolepis,0,0
78-TW01,Hydrolagus colliei,0,0
78-TW01,Icelinus borealis,0,0
78-TW01,Icosteus aenigmaticus,0,0
78-TW01,Jordania zonope,0,0
78-TW01,Lepidogobius lepidus,0,0
78-TW01,Lepidopsetta bilineata,2243,1
78-TW01,Leptocottus armatus,0,0
78-TW01,Liparis florae,0,0
78-TW01,Liparis mucosus,0,0
78-TW01,Liparis pulchellus,0,0
78-TW01,Lipolagus ochotensis,0,0
78-TW01,Lumpenus sagitta,0,0
78-TW01,Lumpenus sp.,0,0
78-TW01,Merluccius productus,0,0
78-TW01,Microstomus pacificus,0,0
78-TW01,Myoxocephalus jaok,0,0
78-TW01,Nannobrachium regale,0,0
78-TW01,Nannobrachium ritteri,0,0
78-TW01,Nautichthys oculofasciatus,0,0
78-TW01,Odontopyxis trispinosa,1290,1
78-TW01,Oligocottus maculosus,676,1
78-TW01,Oligocottus snyderi,0,0
78-TW01,Oncorhynchus clarkii lewisi,0,0
78-TW01,Oncorhynchus gorbuscha,0,0
78-TW01,Oncorhynchus keta,2577,1
78-TW01,Oncorhynchus kisutch,2250,1
78-TW01,Oncorhynchus mykiss,0,0
78-TW01,Oncorhynchus nerka,0,0
78-TW01,Oncorhynchus tshawytscha,2999,1
78-TW01,Ophiodon elongatus,3557,1
78-TW01,Parophrys vetulus,0,0
78-TW01,Phanerodon vacca,0,0
78-TW01,Pholis gunnellus,0,0
78-TW01,Pholis laeta,0,0
78-TW01,Pholis ornata,0,0
78-TW01,Phytichthys chirus,0,0
78-TW01,Platichthys stellatus,0,0
78-TW01,Pleuronichthys coenosus,3196,1
78-TW01,Poromitra cristiceps,0,0
78-TW01,Prosopium williamsoni,0,0
78-TW01,Rhinogobiops nicholsii,0,0
78-TW01,Rimicola muscarum,0,0
78-TW01,Salmo salar,0,0
78-TW01,Salvelinus malma,0,0
78-TW01,Sardinops sp.,0,0
78-TW01,Scorpaenichthys marmoratus,0,0
78-TW01,Sebastes sp.,0,0
78-TW01,Stenobrachius leucopsarus,0,0
78-TW01,Stenobrachius nannochir,0,0
78-TW01,Synchirus gilli,0,0
78-TW01,Syngnathus leptorhynchus,0,0
78-TW01,Thaleichthys pacificus,0,0
78-TW01,Trichodon trichodon,0,0
78-TW01,Xiphister atropurpureus,191,1
78-TW01,no identification,0,0
83-TW01,Agonomalus mozinoi,0,0
83-TW01,Albatrossia pectoralis,0,0
83-TW01,Ammodytes personatus,0,0
83-TW01,Ammodytes sp.,0,0
83-TW01,Anarrhichthys ocellatus,0,0
83-TW01,Anoplarchus purpurescens,4777,1
83-TW01,Anoplopoma fimbria,0,0
83-TW01,Apodichthys flavidus,0,0
83-TW01,Artedius fenestralis,0,0
83-TW01,Artedius harringtoni,2600,1
83-TW01,Artedius lateralis,0,0
83-TW01,Ascelichthys rhodorus,0,0
83-TW01,Aulorhynchus flavidus,0,0
83-TW01,Bathylagus pacificus,0,0
83-TW01,Blepsias cirrhosus,0,0
83-TW01,Brachyistius frenatus,0,0
83-TW01,Chauliodus macouni,0,0
83-TW01,Chitonotus pugetensis,0,0
83-TW01,Citharichthys sordidus,0,0
83-TW01,Citharichthys stigmaeus,0,0
83-TW01,Clinocottus embryum,0,0
83-TW01,Clinocottus globiceps,0,0
83-TW01,Clupea pallasii,27088,1
83-TW01,Coryphaenoides filifer,0,0
83-TW01,Cottus asper,0,0
83-TW01,Cottus cognatus,0,0
83-TW01,Cottus sp.,0,0
83-TW01,Cymatogaster aggregata,8925,1
83-TW01,Embiotoca lateralis,0,0
83-TW01,Engraulis mordax,0,0
83-TW01,Enophrys bison,214,1
83-TW01,Gadus chalcogrammus,0,0
83-TW01,Gadus macrocephalus,0,0
83-TW01,Gasterosteus aculeatus,5873,1
83-TW01,Gibbonsia montereyensis,0,0
83-TW01,Glyptocephalus zachirus,0,0
83-TW01,Gobiesox maeandricus,0,0
83-TW01,Hemilepidotus hemilepidotus,0,0
83-TW01,Hemilepidotus spinosus,0,0
83-TW01,Hexagrammos decagrammus,0,0
83-TW01,Hexagrammos sp.,0,0
83-TW01,Hippoglossus stenolepis,0,0
83-TW01,Hydrolagus colliei,0,0
83-TW01,Icelinus borealis,0,0
83-TW01,Icosteus aenigmaticus,0,0
83-TW01,Jordania zonope,0,0
83-TW01,Lepidogobius lepidus,0,0
83-TW01,Lepidopsetta bilineata,0,0
83-TW01,Leptocottus armatus,0,0
83-TW01,Liparis florae,0,0
83-TW01,Liparis mucosus,0,0
83-TW01,Liparis pulchellus,0,0
83-TW01,Lipolagus ochotensis,0,0
83-TW01,Lumpenus sagitta,0,0
83-TW01,Lumpenus sp.,0,0
83-TW01,Merluccius productus,0,0
83-TW01,Microstomus pacificus,0,0
83-TW01,Myoxocephalus jaok,0,0
83-TW01,Nannobrachium regale,0,0
83-TW01,Nannobrachium ritteri,0,0
83-TW01,Nautichthys oculofasciatus,0,0
83-TW01,Odontopyxis trispinosa,0,0
83-TW01,Oligocottus maculosus,0,0
83-TW01,Oligocottus snyderi,4003,1
83-TW01,Oncorhynchus clarkii lewisi,0,0
83-TW01,Oncorhynchus gorbuscha,0,0
83-TW01,Oncorhynchus keta,0,0
83-TW01,Oncorhynchus kisutch,5014,1
83-TW01,Oncorhynchus mykiss,0,0
83-TW01,Oncorhynchus nerka,0,0
83-TW01,Oncorhynchus tshawytscha,0,0
83-TW01,Ophiodon elongatus,0,0
83-TW01,Parophrys vetulus,0,0
83-TW01,Phanerodon vacca,3478,1
83-TW01,Pholis gunnellus,0,0
83-TW01,Pholis laeta,0,0
83-TW01,Pholis ornata,0,0
83-TW01,Phytichthys chirus,0,0
83-TW01,Platichthys stellatus,0,0
83-TW01,Pleuronichthys coenosus,0,0
83-TW01,Poromitra cristiceps,0,0
83-TW01,Prosopium williamsoni,0,0
83-TW01,Rhinogobiops nicholsii,0,0
83-TW01,Rimicola muscarum,0,0
83-TW01,Salmo salar,0,0
83-TW01,Salvelinus malma,0,0
83-TW01,Sardinops sp.,0,0
83-TW01,Scorpaenichthys marmoratus,0,0
83-TW01,Sebastes sp.,8610,1
83-TW01,Stenobrachius leucopsarus,0,0
83-TW01,Stenobrachius nannochir,0,0
83-TW01,Synchirus gilli,0,0
83-TW01,Syngnathus leptorhynchus,0,0
83-TW01,Thaleichthys pacificus,0,0
83-TW01,Trichodon trichodon,0,0
83-TW01,Xiphister atropurpureus,0,0
83-TW01,no identification,0,0
89-TW01,Agonomalus mozinoi,0,0
89-TW01,Albatrossia pectoralis,0,0
89-TW01,Ammodytes personatus,0,0
89-TW01,Ammodytes sp.,0,0
89-TW01,Anarrhichthys ocellatus,0,0
89-TW01,Anoplarchus purpurescens,0,0
89-TW01,Anoplopoma fimbria,0,0
89-TW01,Apodichthys flavidus,0,0
89-TW01,Artedius fenestralis,0,0
89-TW01,Artedius harringtoni,0,0
89-TW01,Artedius lateralis,0,0
89-TW01,Ascelichthys rhodorus,0,0
89-TW01,Aulorhynchus flavidus,8395,1
89-TW01,Bathylagus pacificus,0,0
89-TW01,Blepsias cirrhosus,0,0
89-TW01,Brachyistius frenatus,0,0
89-TW01,Chauliodus macouni,0,0
89-TW01,Chitonotus pugetensis,0,0
89-TW01,Citharichthys sordidus,0,0
89-TW01,Citharichthys stigmaeus,10966,1
89-TW01,Clinocottus embryum,0,0
89-TW01,Clinocottus globiceps,0,0
89-TW01,Clupea pallasii,37679,1
89-TW01,Coryphaenoides filifer,0,0
89-TW01,Cottus asper,0,0
89-TW01,Cottus cognatus,0,0
89-TW01,Cottus sp.,0,0
89-TW01,Cymatogaster aggregata,16619,1
89-TW01,Embiotoca lateralis,0,0
89-TW01,Engraulis mordax,0,0
89-TW01,Enophrys bison,0,0
89-TW01,Gadus chalcogrammus,0,0
89-TW01,Gadus macrocephalus,0,0
89-TW01,Gasterosteus aculeatus,0,0
89-TW01,Gibbonsia montereyensis,0,0
89-TW01,Glyptocephalus zachirus,380,1
89-TW01,Gobiesox maeandricus,0,0
89-TW01,Hemilepidotus hemilepidotus,0,0
89-TW01,Hemilepidotus spinosus,0,0
89-TW01,Hexagrammos decagrammus,0,0
89-TW01,Hexagrammos sp.,0,0
89-TW01,Hippoglossus stenolepis,0,0
89-TW01,Hydrolagus colliei,0,0
89-TW01,Icelinus borealis,0,0
89-TW01,Icosteus aenigmaticus,0,0
89-TW01,Jordania zonope,0,0
89-TW01,Lepidogobius lepidus,0,0
89-TW01,Lepidopsetta bilineata,0,0
89-TW01,Leptocottus armatus,0,0
89-TW01,Liparis florae,0,0
89-TW01,Liparis mucosus,0,0
89-TW01,Liparis pulchellus,0,0
89-TW01,Lipolagus ochotensis,0,0
89-TW01,Lumpenus sagitta,0,0
89-TW01,Lumpenus sp.,0,0
89-TW01,Merluccius productus,0,0
89-TW01,Microstomus pacificus,0,0
89-TW01,Myoxocephalus jaok,0,0
89-TW01,Nannobrachium regale,0,0
89-TW01,Nannobrachium ritteri,0,0
89-TW01,Nautichthys oculofasciatus,0,0
89-TW01,Odontopyxis trispinosa,0,0
89-TW01,Oligocottus maculosus,0,0
89-TW01,Oligocottus snyderi,0,0
89-TW01,Oncorhynchus clarkii lewisi,0,0
89-TW01,Oncorhynchus gorbuscha,0,0
89-TW01,Oncorhynchus keta,0,0
89-TW01,Oncorhynchus kisutch,2705,1
89-TW01,Oncorhynchus mykiss,0,0
89-TW01,Oncorhynchus nerka,0,0
89-TW01,Oncorhynchus tshawytscha,26513,1
89-TW01,Ophiodon elongatus,0,0
89-TW01,Parophrys vetulus,0,0
89-TW01,Phanerodon vacca,3822,1
89-TW01,Pholis gunnellus,0,0
89-TW01,Pholis laeta,0,0
89-TW01,Pholis ornata,0,0
89-TW01,Phytichthys chirus,0,0
89-TW01,Platichthys stellatus,0,0
89-TW01,Pleuronichthys coenosus,0,0
89-TW01,Poromitra cristiceps,0,0
89-TW01,Prosopium williamsoni,0,0
89-TW01,Rhinogobiops nicholsii,0,0
89-TW01,Rimicola muscarum,0,0
89-TW01,Salmo salar,0,0
89-TW01,Salvelinus malma,0,0
89-TW01,Sardinops sp.,0,0
89-TW01,Scorpaenichthys marmoratus,0,0
89-TW01,Sebastes sp.,4680,1
89-TW01,Stenobrachius leucopsarus,0,0
89-TW01,Stenobrachius nannochir,0,0
89-TW01,Synchirus gilli,0,0
89-TW01,Syngnathus leptorhynchus,0,0
